text,sentiment,sentiment_category
and all of thirty five years,0.0,neutral
and when I was living in Orlando at the time,0.0,neutral
and my wife and me are going went to the manatee,0.0,neutral
okay,0.5,positive
oh yeah,0.0,neutral
yeah the manatees only live in oh,0.13636363636363635,positive
the manatees smack cold and warm water,0.0,neutral
nice,0.6,positive
and,0.0,neutral
and along,0.0,neutral
alright,0.0,neutral
the mother and the child are arguing over the raincoat,0.0,neutral
,0.0,neutral
,0.0,neutral
and,0.0,neutral
blech,-0.8,negative
,0.0,neutral
the man,0.0,neutral
okay,0.5,positive
the man is was climbing a tree,0.0,neutral
and the barking dog shouts,0.0,neutral
and the firemen are coming to rescue the cat and dog and the man,0.0,neutral
yes,0.0,neutral
www,0.0,neutral
,0.0,neutral
the stepsisters and epm,0.0,neutral
Cinderella came to stay,0.0,neutral
and the Cinderellas very sad,-0.5,negative
a servant girl,0.0,neutral
a invitation is sent to the,0.0,neutral
and a invitation and,0.0,neutral
I dont know,0.0,neutral
the,0.0,neutral
and the,0.0,neutral
and the dancing and the party and the twelve oclock came,0.0,neutral
and the Cinderella dashed off and left her slipper,0.0,neutral
and the king,0.0,neutral
pft,0.0,neutral
peanut butter dulu,0.0,neutral
alright,0.0,neutral
I use a plate and I use a plate,0.0,neutral
and the peanut butter I take it out to the bread,0.0,neutral
and peanut butter and jelly,0.0,neutral
I always use well I always use no I once in a while well all the time,0.0,neutral
and oh spread it out,0.0,neutral
I use a,0.0,neutral
and I spread,0.0,neutral
and peanut butter,0.0,neutral
and peanut butter,0.0,neutral
and I fold it,0.0,neutral
and I put back the peanut butter and jelly,0.0,neutral
and I always drink whatever,0.0,neutral
and Ill watch tv,-0.5,negative
I would say youknow not as good as I were m,0.7,positive
when I was uth two thousand eight was not as good was good,0.7,positive
its youknow its alittle better,0.5,positive
but its not as I wanted it,0.0,neutral
five bru February two thousand eight two thousand twenty nine February twenty nine two thousand eight,0.0,neutral
in what sense,0.0,neutral
yes it was at then was I think that it was from ke about ke twelve to about three or four,0.0,neutral
and I think it should have been better I if I had something that I think alotof people who have aphasia then should have had,0.5,positive
thirty minutes,0.0,neutral
and they would have been better,0.5,positive
but any xxx make any sense,0.0,neutral
but right now Im doing as better,0.39285714285714285,positive
its as I said there are things from for me,0.0,neutral
I like the things from here was for my for,0.0,neutral
ke for example I like to do to the r wiu,0.0,neutral
and I like to do that,0.0,neutral
I like pnjnu,0.0,neutral
when Im trying to do not as better when Im doing things here without here I dont know whether its good as I could,0.6,positive
Im not,0.0,neutral
you saw,0.0,neutral
it make any sense,0.0,neutral
when I started in two thousand eight I had a person that is very good,0.7,positive
and she had from maybe from we had them from,0.0,neutral
so this person this,0.0,neutral
from,0.0,neutral
and she was very good,0.7,positive
and she was the she and she talked and after that not very much,0.2,positive
I have something for FirstnameM,0.0,neutral
and I have other people,0.0,neutral
but not,0.0,neutral
sure,0.5,positive
okay sure,0.5,positive
okay sure,0.5,positive
Im a military l colonel,-0.1,negative
and I like to have the military,-0.1,negative
and I can do many of them many other people,0.5,positive
and I was,0.0,neutral
and I had a thousand people talk to me tuu,0.0,neutral
so I thats one thing I had,0.0,neutral
from my,0.0,neutral
hes he has a he has a painting and drawings,0.0,neutral
and Im doing with us with a computer,0.0,neutral
Im looking people with my with painting and drawing that my dad has,0.0,neutral
he has something with right now Im looking some from drawings I have about maybe two thousand,0.2857142857142857,positive
and Im trying to do that,0.0,neutral
also paintings,0.0,neutral
he maybe has something for me,0.0,neutral
right now its something about two maybe two ou two hundred maybe three hundred,0.2857142857142857,positive
and Im looking that,0.0,neutral
my son,0.0,neutral
I had we looked to him with something for on the son for the paintings,0.0,neutral
and he looks them very better,0.5,positive
and I can look to do on that today,0.0,neutral
on not a computer but from here on a place that I can do that,0.0,neutral
not just paintings but also look things from snu,0.0,neutral
making sense,0.0,neutral
makes sense,0.0,neutral
tell me if you wanna say something,0.0,neutral
yeah sure,0.5,positive
,0.0,neutral
are they all together,0.0,neutral
okay,0.5,positive
my bun,0.0,neutral
and he looks to the,0.0,neutral
and the soccer,0.0,neutral
and my e my,0.0,neutral
and he wants to see about and talk to him,0.0,neutral
and another one right,0.2857142857142857,positive
okay I will,0.5,positive
sure,0.5,positive
she looks like,0.0,neutral
okay,0.5,positive
this is a daughter,0.0,neutral
and the,0.0,neutral
no,0.0,neutral
this is from the this is from my,0.0,neutral
but it rained,0.0,neutral
and but he doesnt,0.0,neutral
and the blu,0.0,neutral
and I dont understand why this,0.0,neutral
I guess he says because he doesnt have the mblu,0.0,neutral
now he has,0.0,neutral
and now he doesnt have any way with the fu,0.0,neutral
yep,0.0,neutral
okay,0.5,positive
it,0.0,neutral
and,0.0,neutral
and,0.0,neutral
and,0.0,neutral
maybe,0.0,neutral
its good or not,0.7,positive
it was,0.0,neutral
thats right,0.2857142857142857,positive
thats right,0.2857142857142857,positive
,0.0,neutral
,0.0,neutral
Im not sure,0.5,positive
www,0.0,neutral
okay,0.5,positive
I,0.0,neutral
I dont,0.0,neutral
okay,0.5,positive
this is kndu,0.0,neutral
and this is the this is from kndlu,0.0,neutral
and the things that I talk to you about the pink the,-0.1,negative
she was a she wanted to see with and snddlu,0.0,neutral
and they dont have both have,0.0,neutral
and I dont know what xxx,0.0,neutral
they were with the they werent good,0.7,positive
the she was she wasnt there,0.0,neutral
I dont,0.0,neutral
go ahead,0.0,neutral
they went to the peu,0.0,neutral
and they had the,0.0,neutral
I dont know,0.0,neutral
and this thing there,0.0,neutral
okay,0.5,positive
now if we did some politic political or from that may better or hry hr hro,0.25,positive
but anyway,0.0,neutral
I dont know,0.0,neutral
xxx very much,0.2,positive
okay,0.5,positive
alotof people wanted to have the a bled,0.0,neutral
they were,0.0,neutral
yeah,0.0,neutral
okay,0.5,positive
I dont wanna,0.0,neutral
yeah this is a bread,0.0,neutral
and a bread with,0.0,neutral
and we,0.0,neutral
and we wanted to do out,0.0,neutral
thats good,0.7,positive
its very good to have,0.7,positive
okay,0.5,positive
it is ohwell maybe like twenty percent,0.0,neutral
,0.0,neutral
no y maybe twenty Im not sure youknow,0.5,positive
but its still like it is thinking about n sentence its the hard,-0.2916666666666667,negative
and also ke question,0.0,neutral
yeah,0.0,neutral
infact its,0.0,neutral
,0.0,neutral
well first I,0.25,positive
a,0.0,neutral
and so,0.0,neutral
and so I it its different like that here,0.0,neutral
so then like a u ke mblnu,0.0,neutral
and then like ten and then ke this is twenty years ago,0.0,neutral
and so like,0.0,neutral
so then its ten weeks of like it because,0.0,neutral
and so then just wait,0.0,neutral
and then boom and then again like that here,0.0,neutral
and then ke hospital,0.0,neutral
and then,0.0,neutral
and then,0.0,neutral
yeah,0.0,neutral
okay ke hospital probably like ten words like that here,0.25,positive
so first and also speech and i ke a physical therapist and kpenlu,0.125,positive
and so I think its all like therapist of like,0.0,neutral
and so like eight years of therapist I got here,0.0,neutral
first its ke s,0.25,positive
and then ke Darlene no I no yeah,0.0,neutral
and then maybe ke ten years ago ke Darlene ke one,0.0,neutral
and then here,0.0,neutral
and ke ac here ltu,0.0,neutral
and then ke BillConnors probably,0.0,neutral
now its like,0.0,neutral
yeah,0.0,neutral
oh and also ke go to JohnsHopkin,0.0,neutral
yeah,0.0,neutral
well lets say like,0.0,neutral
oh yeah,0.0,neutral
,0.0,neutral
and,0.0,neutral
and then go ke driving to,0.0,neutral
well anyway,0.0,neutral
ke party like that here,0.0,neutral
a,0.0,neutral
and then go to i driving to l fldlfu,0.0,neutral
and then go to Hawaii like that here,0.0,neutral
and then but I remember ke back,0.0,neutral
and thats like thats when its like that here,0.0,neutral
so its ke leave,0.0,neutral
and then ke back,0.0,neutral
and about thats when and its ke January,0.0,neutral
I tell you,0.0,neutral
right here,0.2857142857142857,positive
okay,0.5,positive
ke a boy hits ke soccer ball,0.0,neutral
,0.0,neutral
and then lets see here,0.0,neutral
ball hit hits ke o,0.0,neutral
lets see,0.0,neutral
the glass is broken like that here,-0.4,negative
and then,0.0,neutral
lets see,0.0,neutral
yeah,0.0,neutral
was it what is that,0.0,neutral
its,0.0,neutral
what is that,0.0,neutral
thats,0.0,neutral
ke its like,0.0,neutral
and then,0.0,neutral
and ke that,0.0,neutral
like that here,0.0,neutral
,0.0,neutral
probably go outside and say,0.0,neutral
oh Im sorry,-0.5,negative
no,0.0,neutral
,0.0,neutral
okay so a woman,0.5,positive
that say no,0.0,neutral
,0.0,neutral
say,0.0,neutral
lets see,0.0,neutral
what is that,0.0,neutral
thats right,0.2857142857142857,positive
mblzu,0.0,neutral
say,0.0,neutral
like that here to her mom ke what is that mom like that here,0.0,neutral
then,0.0,neutral
is that,0.0,neutral
what is that,0.0,neutral
the,0.0,neutral
thats right,0.2857142857142857,positive
and,0.0,neutral
and with,0.0,neutral
and then,0.0,neutral
and obviously,0.0,neutral
so then,0.0,neutral
mhm,0.0,neutral
lets see,0.0,neutral
what do I see,0.0,neutral
well I see,0.0,neutral
or I guess lets see,0.0,neutral
in the,0.0,neutral
and so I see here,0.0,neutral
hold,0.0,neutral
a,0.0,neutral
what is it,0.0,neutral
what is that,0.0,neutral
old,0.1,positive
like that here,0.0,neutral
and then also ke,0.0,neutral
and,0.0,neutral
of the,0.0,neutral
or I can guess xxx,0.0,neutral
sure,0.5,positive
lets see,0.0,neutral
so first ofcourse ke go ke refrigerator I guess,0.25,positive
ke,0.0,neutral
lets see,0.0,neutral
what is that,0.0,neutral
the plastic,0.0,neutral
ke,0.0,neutral
and then,0.0,neutral
it,0.0,neutral
then its I,0.0,neutral
its what is that,0.0,neutral
or Im not sure,0.5,positive
but thats ke dlu,0.0,neutral
like that ear,0.0,neutral
but also ke,0.0,neutral
and then so ke here ke,0.0,neutral
lets see,0.0,neutral
what is that,0.0,neutral
more like xxx,0.0,neutral
it is,0.0,neutral
and then ke push s,0.0,neutral
oh no,0.0,neutral
its,0.0,neutral
what is that,0.0,neutral
thats ke open,0.0,neutral
and then eating,0.0,neutral
yeah,0.0,neutral
mhm,0.0,neutral
lets see so,0.0,neutral
oh okay,0.5,positive
so talking or,0.0,neutral
yeah,0.0,neutral
alright,0.0,neutral
www,0.0,neutral
whew,0.0,neutral
yeah,0.0,neutral
lets see,0.0,neutral
I think ke,0.0,neutral
lets see,0.0,neutral
what is that,0.0,neutral
wow,0.1,positive
gee I remember ke,0.0,neutral
but then ke the what is that shoes,0.0,neutral
what is it,0.0,neutral
its ke different like that here,0.0,neutral
and then its man,0.0,neutral
like that here,0.0,neutral
xxx whispers,0.0,neutral
and then well and then like a il like a like children what is like mkwlu,0.0,neutral
but I remember ke that theres ke,0.0,neutral
thats,0.0,neutral
and then,0.0,neutral
thats yeah thats it really,0.2,positive
Im sorry,-0.5,negative
oh yeah ltu,0.0,neutral
but I remember ke party,0.0,neutral
what is that again,0.0,neutral
is that right,0.2857142857142857,positive
now Im not sure now,0.5,positive
,0.0,neutral
well yeah,0.0,neutral
shoe ke,0.0,neutral
was it ke a svu,0.0,neutral
I remember like that here,0.0,neutral
and then xxx,0.0,neutral
I guess the I guess that ke I guess I dont remember that here,0.0,neutral
no,0.0,neutral
its funny,0.25,positive
thats funny,0.25,positive
I think good,0.7,positive
but I remember ke man Imean ke woman and also ke married I guess like that here,0.25,positive
like that here,0.0,neutral
remember that,0.0,neutral
okay here we go,0.5,positive
mhm,0.0,neutral
okay how its about half of where I really wanna be,0.1777777777777778,positive
I feel pretty good,0.475,positive
its funny,0.25,positive
Ill start out the morning and do well,-0.5,negative
the more I tired the more tired I get,-0.4,negative
and Ive theyve taught me that,0.0,neutral
just take your time,0.0,neutral
do what you gotta do and get used til youre happy with it,0.8,positive
then go on,0.0,neutral
and thats what Ive been doing,0.0,neutral
yeah,0.0,neutral
well it was the day before it happened I think its three years be three years in December,0.0,neutral
the day before,0.0,neutral
Im a mechanic,0.0,neutral
and I do automation to safety pu safety inspections and emission inspections for a shop,0.0,neutral
day before very busy,0.1,positive
up to the twenty first of December,0.25,positive
and that time of the month Im bu,0.0,neutral
so went home that night,0.0,neutral
I left the shop about seven thirty quarter to eight that night,0.0,neutral
came home,0.0,neutral
had dinner with the wife,0.0,neutral
talked,0.0,neutral
went to bed about eleven oclock eleven,0.0,neutral
I watched the news eleven thirty,0.0,neutral
I went to bed eleven thirty,0.0,neutral
got back up at seven thirty to go to work,0.0,neutral
went to say good morning to my wife,0.7,positive
I couldnt say two words to save my life,0.0,neutral
no matter how hard I tried,-0.2916666666666667,negative
now I could,0.0,neutral
but,0.0,neutral
Imean total dblu,0.0,neutral
I said,0.0,neutral
thats what I,0.0,neutral
I said I finally got out my wife,0.0,neutral
so went in to work,0.0,neutral
it was yeah I was I drove,0.0,neutral
and it tu,0.0,neutral
it took me about twenty minutes extra to get there,0.0,neutral
finally got there,0.0,neutral
got my setup to do a first emission for a first customer,0.25,positive
I did the emission tests,0.0,neutral
physically I did that,0.0,neutral
I looked at it,0.0,neutral
so I just went and did the,0.0,neutral
it was a what we call the OBDTwo test,0.0,neutral
we plug,0.0,neutral
we dont hafta,0.0,neutral
worked out perfect,1.0,positive
but I still couldnt tell you about the machine,0.0,neutral
another customer came in,0.0,neutral
same exact thing,0.25,positive
everything else,0.0,neutral
I still couldnt understand it,0.0,neutral
so I said,0.0,neutral
now we have,0.0,neutral
so I went to my other shop,0.0,neutral
and I told the guys there that I took me like about,0.0,neutral
Im no Im not talking,0.0,neutral
Im talking,0.0,neutral
so I go down to the other shop,0.0,neutral
but Im trying to tell them whats going on,0.0,neutral
and I couldnt they couldnt get anything up to mean anything either,-0.3125,negative
I said,0.0,neutral
I just,0.0,neutral
I said,0.0,neutral
so,0.0,neutral
walked in,0.0,neutral
and I saw my wife,0.0,neutral
so she took my blood pressure,0.0,neutral
one eighty five over one eighty five,0.0,neutral
so she,0.0,neutral
yeah exactly,0.25,positive
so they called,0.0,neutral
guy walks in the door,0.0,neutral
didnt say a word,0.0,neutral
he looks at me he says,0.0,neutral
took me hospital for sent me in for three days,0.0,neutral
that was it,0.0,neutral
physically Im fine,0.4166666666666667,positive
the whole time I was ysic I was fine,0.30833333333333335,positive
but no,0.0,neutral
doing what Im doing right now,0.2857142857142857,positive
Im going to work,0.0,neutral
Im fulltime work again,0.0,neutral
I do my therapy every Monday with the guys here,0.0,neutral
we take care of them,0.0,neutral
we take care of them but they take care of whatever you wanna call it,0.0,neutral
and got a wife and youknow which is myself my wife the dogs a thats the apartment,0.0,neutral
and thats basically it,0.0,neutral
I just do what I hafta do,0.0,neutral
,0.0,neutral
,0.0,neutral
right,0.2857142857142857,positive
well Ill tell start out with this,-0.5,negative
the wife this wife I have now is my third wife,0.0,neutral
my other two wives passed away,0.0,neutral
that was twenty years ago,0.0,neutral
the second wife we were together for fourteen years,0.0,neutral
and she had a heart attack,0.0,neutral
well the,0.0,neutral
and shes from Canada my present wife,0.0,neutral
shes from Canada recently,0.0,neutral
and so one of the first things that my wife FirstnameS said that if something happens to FirstnameS that she wanted for,0.25,positive
and join share our life together,0.0,neutral
well thats exactly what we did,0.25,positive
we got married in rr LurayCaverns which is a big,0.125,positive
do you know where its at,0.0,neutral
we were bu,0.0,neutral
so had our marriage there,0.0,neutral
and were settled down now and just doing what we hafta do,0.0,neutral
and since shes from Canada were trying to get her through immigration all that stuff xxx,0.0,neutral
thats what were going through right now,0.2857142857142857,positive
we just went to the mall the lawyer last Friday,0.0,neutral
yeah,0.0,neutral
some final lists on the immigration thing,0.0,neutral
and thats what were doing right now,0.2857142857142857,positive
and were just waiting on the doctor,0.0,neutral
and so thats kindof where thats at,0.0,neutral
yeah,0.0,neutral
right,0.2857142857142857,positive
right mhm,0.2857142857142857,positive
right,0.2857142857142857,positive
right,0.2857142857142857,positive
hes playing with a ball,0.0,neutral
he kicks the ball,0.0,neutral
and the ball goes through the window,0.0,neutral
and the guy in the house is watching it come through the door,0.0,neutral
and he looks back and says,0.0,neutral
so he figured hes taken off some place,0.0,neutral
oh hes probably gonna come back and get the kid and fix the window,0.0,neutral
well he hes going get xxx school obvious,0.0,neutral
moms telling him to take the umbrella,0.0,neutral
and he says,0.0,neutral
and,0.0,neutral
walk in,0.0,neutral
grandma gives me the,0.0,neutral
and,0.0,neutral
huh,0.0,neutral
okay alright,0.5,positive
we,0.0,neutral
a,0.0,neutral
a,0.0,neutral
and the young the daughter,0.1,positive
a,0.0,neutral
so here comes the firemen,0.0,neutral
and theyre gonna take the dog,0.0,neutral
okay,0.5,positive
just a little bit,-0.1875,negative
s okay,0.5,positive
right,0.2857142857142857,positive
okay,0.5,positive
right,0.2857142857142857,positive
okay,0.5,positive
www,0.0,neutral
now,0.0,neutral
okay the last the xxx to the two stpbzu,0.25,positive
who could get the her clothes and all that sort of stuff,0.0,neutral
they finally the they saved,0.0,neutral
smack great gimme,0.8,positive
the su,0.0,neutral
cant talk,0.0,neutral
fairy god godmother,0.0,neutral
no,0.0,neutral
what is she the,0.0,neutral
I guess that she shes the fairy,0.0,neutral
the good fairy,0.7,positive
I you hafta call it good fairy,0.7,positive
gets her the,0.0,neutral
and then the other girls because she looks so nice they tear her,0.6,positive
and oh then they comes in with the other with the other fairy after Imean after that the other sweater s,0.0,neutral
so he,0.0,neutral
and she knows she hasta be back before midnight,0.0,neutral
and comes twelve oclock she hasta leave,0.0,neutral
and she runs out,0.0,neutral
a,0.0,neutral
she left her ip her slipper,0.0,neutral
so they put out the word to find out who the blpzu,0.0,neutral
come across her place,0.0,neutral
ofcourse,0.0,neutral
and they cant theyre trying to get in,0.0,neutral
and they cant get in they cant get in so theyre,0.0,neutral
well here comes the xxx the girl,0.0,neutral
and said,0.0,neutral
he says,0.0,neutral
and thats it,0.0,neutral
and they get married and live in fu,0.19318181818181818,positive
,0.0,neutral
www,0.0,neutral
okay,0.5,positive
oh my very favorite thing,0.5,positive
theres a way you do this you know dont you,0.0,neutral
you hafta know that,0.0,neutral
lay it down,0.0,neutral
put the bare,0.05,positive
and Id get the jelly whichever youd may wanna be,0.0,neutral
what strawberry I take Im not fussy about the jam,0.0,neutral
Ill take any want there youknow,-0.5,negative
and,0.0,neutral
then I take the second pair of bintu,0.0,neutral
and thats my peanut butter sandwich,0.0,neutral
its for,0.0,neutral
yeah right yeah,0.2857142857142857,positive
wonderful,1.0,positive
if I,0.0,neutral
well,0.0,neutral
that was the problem,0.0,neutral
I was seventy two,0.0,neutral
and from then on it I,0.0,neutral
nothing,0.0,neutral
I mean sow,-0.3125,negative
a,0.0,neutral
but because Im so much older as a result then that when I get this its fine for five minutes and then its gone laughs,0.29444444444444445,positive
and,0.0,neutral
surely did,0.5,positive
sure,0.5,positive
I was well happened to me asleep,0.0,neutral
I woke up at seven oclock which I always do,0.0,neutral
and I go out with the dog,0.0,neutral
and my husband,0.0,neutral
and he said,0.0,neutral
and I said,0.0,neutral
he said,0.0,neutral
from then on,0.0,neutral
I could talking,0.0,neutral
so thats the way I spent from then on,-0.1,negative
I had the stroke,0.0,neutral
and thats why,0.0,neutral
but I,0.0,neutral
well Im fine,0.4166666666666667,positive
it happened across from both sides,0.0,neutral
and I hadta start talking,0.0,neutral
that was the thing,0.0,neutral
because I feel fine,0.4166666666666667,positive
and I work at physician,0.0,neutral
and my husband,0.0,neutral
and my children were younger,0.0,neutral
much older for me,0.16666666666666666,positive
and so thats whats been going for me for working from then on to try and talk,0.0,neutral
I yeah well I just must do,0.0,neutral
be there and then itll be gone,0.0,neutral
youknow I read something and enjoy it and think it and I hafta see it again,0.4,positive
alright,0.0,neutral
well I lived in Denver,0.0,neutral
a,0.0,neutral
and then I went to NewYork,0.0,neutral
because it this is five f,0.0,neutral
to think about it in those days a few girls but mostly men,0.5,positive
and I went NewYork then for three years,0.0,neutral
from time to learn,0.0,neutral
and the children my daughter first my mother that I died when she was seven years old,0.175,positive
and then my second woman,0.0,neutral
and I loved NewYorkCity,0.7,positive
I had never lived there before laughs,0.3,positive
all the years,0.0,neutral
then it was wonderful,1.0,positive
and then my husband and I both physician we came Washington this area,0.0,neutral
weve been there ever since,0.0,neutral
,0.0,neutral
mhm boy and a girl,0.0,neutral
mhm,0.0,neutral
hes got the hat,0.0,neutral
and he,0.0,neutral
and then the next,0.0,neutral
going,0.0,neutral
a,0.0,neutral
and then,0.0,neutral
a,0.0,neutral
the car was,0.0,neutral
and then,0.0,neutral
and then,0.0,neutral
and then,0.0,neutral
that was fun,0.3,positive
alright,0.0,neutral
alright,0.0,neutral
and the young boy is a young woman,0.1,positive
and shes still got her,0.0,neutral
a,0.0,neutral
and the mother,0.0,neutral
so,0.0,neutral
these are fun,0.3,positive
these are,0.0,neutral
and it starts,0.0,neutral
and the little girl,-0.1875,negative
and I cant say what for the hat,0.0,neutral
the,0.0,neutral
and heres,0.0,neutral
theres a girl,0.0,neutral
but here,0.0,neutral
a,0.0,neutral
,0.0,neutral
but I wanna say it and I,0.0,neutral
some days are better than h,0.5,positive
its interesting,0.5,positive
you never know,0.0,neutral
yeah I guess so,0.0,neutral
mhm,0.0,neutral
okay,0.5,positive
well lets be here with children,0.0,neutral
uhhuh,0.0,neutral
okay I see them all,0.5,positive
okay,0.5,positive
www,0.0,neutral
yeah ohboy,0.0,neutral
this is a wonderful story,1.0,positive
marry,0.0,neutral
and this little f,-0.1875,negative
yes,0.0,neutral
and I look forward s,0.0,neutral
when you loved you were younger and everything,0.35,positive
this sort of thing read this when you were young believe me,0.1,positive
and it was fun to show the children and as they get older,0.23333333333333334,positive
and the mother is in the charge just comes around,0.0,neutral
you can see her,0.0,neutral
a,0.0,neutral
a,0.0,neutral
the other boy,0.0,neutral
it so pretty,0.25,positive
and they are thinking of her as they get older,0.16666666666666666,positive
gonna get married for that one girl,0.25,positive
and they met a man,0.0,neutral
and then eventually the woman met another man that he,0.0,neutral
and he became the president s,0.0,neutral
and to see them,0.0,neutral
but it was fun for the women when the children goer,0.3,positive
and then they got set,0.0,neutral
and the girls that were there are all kinds of girls,0.6,positive
some were girls that were happy with the setup and there were some that were,0.8,positive
and its amazing for the years that they came and got married after theyd been waiting,0.42500000000000004,positive
so thats fun,0.3,positive
lovely,0.5,positive
okay,0.5,positive
I probably eat it together,0.0,neutral
well Id mix it up the what I wanna a,0.0,neutral
and Id have like a put it together in a pan,0.0,neutral
and Ill put cold things,-0.55,negative
you didnt be hot,0.25,positive
you put some,0.0,neutral
east s,0.0,neutral
yeah,0.0,neutral
see this is where,0.0,neutral
and me,0.0,neutral
oh thats right,0.2857142857142857,positive
I love these xxx,0.5,positive
uhhuh thats great,0.8,positive
some of that,0.0,neutral
first I would mix first Id open this,0.16666666666666666,positive
I dont wanna xxx,0.0,neutral
pnu,0.0,neutral
mix s,0.0,neutral
and mix s,0.0,neutral
mix s,0.0,neutral
and then,0.0,neutral
and cut it,0.0,neutral
oh thats very good,0.7,positive
depends on what you what youre talking about,0.0,neutral
mostly Im mostly I would say most my most of my handwriting is,0.5,positive
I can,0.0,neutral
but I require some kind of missing is d address s,0.19999999999999998,positive
think I write okay,0.5,positive
mostly,0.5,positive
I had this I had a stroke,0.0,neutral
I was,0.0,neutral
I was on a,0.0,neutral
I was I feeled m,0.0,neutral
so I sat on my couch,0.0,neutral
and I closed,-0.1,negative
do,0.0,neutral
and so I closed,-0.1,negative
and then I must have,0.0,neutral
then I was it was about six oclock or something,0.0,neutral
it was in the afternoon,0.0,neutral
it was in a I when I woke up,0.0,neutral
I went to sleep,0.0,neutral
I woke up it was absolutely black,-0.16666666666666666,negative
it was very black,-0.16666666666666666,negative
it was much darker,0.2,positive
it was insuhside,0.0,neutral
I said,0.0,neutral
couldnt move,0.0,neutral
and I tried to I didnt even,0.0,neutral
I had a well I better get,0.5,positive
and I it simply didnt move,0.0,neutral
and so I got down on the ground,0.0,neutral
and I said,0.0,neutral
I put it down,0.0,neutral
and I tried to grow s,0.0,neutral
this was way down,0.0,neutral
and I estimate its about Id hafta move,0.0,neutral
and I,0.0,neutral
I thought about it,0.0,neutral
and I was l also,0.0,neutral
I heard,0.0,neutral
I heard myself,0.0,neutral
and I just was a little bit tired again,-0.29375,negative
so I,0.0,neutral
and I woke up e then daylight,0.0,neutral
I because I have,0.0,neutral
I must have I must have gotten away say two days go two days went,0.0,neutral
and I finally someone then someone called me,0.0,neutral
and I called s,0.0,neutral
I,0.0,neutral
and I said,0.0,neutral
I all I said was,0.0,neutral
nothing,0.0,neutral
it was my wife exwife talking to me,0.0,neutral
and she said,0.0,neutral
and here I am,0.0,neutral
about I feel like two hours or three hours,0.0,neutral
and then when I got to then I was put in the r hospital I was I again it was possible by myself to say,0.0,neutral
but they,0.0,neutral
and then when I went down I someone my rlf my friend,0.0,neutral
and I did not see anything,0.0,neutral
I,0.0,neutral
I was in hospital about seven days with no hospital s,0.0,neutral
th nothing I wasnt even hospital s,0.0,neutral
and it really very much was dead,-0.2,negative
but I somehow came out,0.0,neutral
and here I am,0.0,neutral
yeah it was very different,0.0,neutral
mostly walking,0.5,positive
I walking,0.0,neutral
I was very heavy,-0.2,negative
Im much,0.2,positive
Im about two hundred pounds one hundred pounds one,0.0,neutral
that kindof is my do my weight,0.0,neutral
and when he,0.0,neutral
but it kept me alive,0.1,positive
and I woke up,0.0,neutral
and there I wake was,0.0,neutral
from that point I was,0.0,neutral
when I woke up I was at the hospital,0.0,neutral
and they w coached me,0.0,neutral
and from the first after two few days they put me in the in their care,0.25,positive
and I was completed with a fair amount done,0.7,positive
everything was taken everything taken,0.0,neutral
everyone every taken my hospital,0.0,neutral
excellent,1.0,positive
so he give me just almost everything,0.0,neutral
I full fully v recovered went home suffered awhile little bit running,0.08124999999999999,positive
after which I met s,0.0,neutral
I believe it was in the sp in the outside the hospital,0.0,neutral
and it was for about,0.0,neutral
I think so,0.0,neutral
and then I transferred here,0.0,neutral
and I have coming been coming here every kmu,0.0,neutral
every day,0.0,neutral
so its been four years,0.0,neutral
just those years since the I met the I met this one,0.0,neutral
I have tried,0.0,neutral
yes,0.0,neutral
and it was during the,0.0,neutral
we took to take our,0.0,neutral
we take,0.0,neutral
oh shoot,0.0,neutral
we go to t Vietnam,0.0,neutral
and not in bijtnmu,0.0,neutral
and I was,0.0,neutral
we walked,0.0,neutral
and then we run a another few days and xxx one,0.0,neutral
theyre all we go to bomb the Vietnam,0.0,neutral
one of our my one of I did I talk myself into the Thai usual language,-0.25,negative
and I began the,0.0,neutral
a young man who is like my own I got stra ntmntu,0.1,positive
its good but its very different,0.35,positive
one day he asked me if I would care to go with him to the,0.0,neutral
I went with him,0.0,neutral
and it turned out to be a very large,0.21428571428571427,positive
and to give him the give him money which he had run apparently from the peoples money,0.05,positive
they are,0.0,neutral
and his the one I,0.0,neutral
we gave there he that he got he went up to the man,0.0,neutral
and we,0.0,neutral
he actually bows very terrific,0.0,neutral
and he the honest man thinks he has we call s,0.6,positive
and we give it to him,0.0,neutral
and then we go away,0.0,neutral
sounds like a very small thing but it was honestly it was really he was some kind of man that he knew something,0.25,positive
I wished to myself that I could do it could know what it was that he knew,0.0,neutral
he so I went back and,0.0,neutral
and,0.0,neutral
I got a guy I got it oid one wonder s,0.0,neutral
I said,0.0,neutral
and as it comes down it I was,0.0,neutral
and I heard a message over the phone,0.0,neutral
and I r heard them that theyre in going to please come to thi,0.0,neutral
I said,0.0,neutral
I was in the upper,0.0,neutral
he I l believe it was I left in left the,0.0,neutral
oh shoot,0.0,neutral
I believe they said come to New in is when,0.13636363636363635,positive
jeez,0.0,neutral
its so nice but yet so hard,0.15416666666666665,positive
yeah,0.0,neutral
no,0.0,neutral
it was I went to this place as it says,0.0,neutral
this place is in Canada,0.0,neutral
its in susentbiu,0.0,neutral
and so I said youknow,0.0,neutral
and I listened to the man,0.0,neutral
and I came to the,0.0,neutral
and it getting he gndu,0.0,neutral
and I went then to the three s,0.0,neutral
and I went in the fall in the and it was the early no was,0.1,positive
and he talk,0.0,neutral
