text,sentiment,sentiment_category
it doesnt look like she does,0.0,neutral
and so hes gone out to rescue her,0.0,neutral
and they will probly,0.0,neutral
he looks very strong,0.4333333333333333,positive
mhm,0.0,neutral
a little boy is playing with his ball,-0.1875,negative
and hes kicking it,0.0,neutral
it looks like it might be a volleyball,0.0,neutral
its not a basketball because you dont kick a basketball,0.0,neutral
and he went at the neighbors probably yard or maybe his dads,0.0,neutral
smack a,0.0,neutral
smack and it landed on either the neighbor or his fathers lap lamp,0.0,neutral
hit the lamp,0.0,neutral
knocked it over,0.0,neutral
if its dad or the neighbor either one is not gonna be very happy with this little boy,0.30625,positive
smack mom wants the kid to take a umbrella with him,0.0,neutral
I dont wanna take an umbrella,0.0,neutral
thats for sissies,0.0,neutral
o,0.0,neutral
you can just not take the umbrella,0.0,neutral
get caught in the rain then,0.0,neutral
and he gets caught in the rain,0.0,neutral
he runs back home and saying,0.0,neutral
okay Mom youre right,0.39285714285714285,positive
Id I shoulda taken the umbrella,0.0,neutral
now Im taking the umbrella,0.0,neutral
and and everybodys happy,0.8,positive
and mom can say,0.0,neutral
I told you so,0.0,neutral
mkay,0.0,neutral
Cinderellas father marries this lady that has two two children,0.0,neutral
two little girls,-0.1875,negative
smack and they are sposta live happily ever after,0.4681818181818182,positive
bu,0.0,neutral
makes her be the servant for these two girls,0.0,neutral
smack and as they grow up they dont get very nice,0.6,positive
theyre not nice at all to Cinderella,0.6,positive
shes relevated,0.0,neutral
smack and then the smack prince is gonna have a ball,0.0,neutral
smack and she everybodys all the eligible young ladies are invited because hes sposta,0.1,positive
smack so smack shes not allowed to go,0.0,neutral
she thinks shes sposta,0.0,neutral
but they wont let her,0.0,neutral
so they all go off to the ball,0.0,neutral
and she has a fairy godmother that comes an,0.0,neutral
and she goes,0.0,neutral
and she dances,0.0,neutral
the only thing is she hasta be home by midnight,0.0,neutral
smack otherwise everything turns back into,0.0,neutral
she loses a slipper as she leaves,-0.3,negative
because shed been dancing with the prince and they were just getting along great,0.8,positive
an,0.0,neutral
smack and they he looks all over the kingdom for this beautiful young lady that wears this slipper,0.475,positive
and finally finds her,0.0,neutral
but as he tries all the the women in the in the kingdom try the the slipper on,0.0,neutral
nothing fits until he finds Cinderella,0.4,positive
smack and they live happily ever after,0.4681818181818182,positive
nice fairy story,0.6,positive
laughs,0.3,positive
to make a peanut butter and jelly sandwich you need first to make sure that you have all of the ingredients,0.375,positive
that would include two slices of bread,0.0,neutral
smack or one slice that youd fold in half,-0.16666666666666666,negative
peanut butter and jelly,0.0,neutral
with butter or margarine being optional,0.0,neutral
depending upon the individuals taste,0.0,neutral
lets assume that you have two slices of bread,0.0,neutral
smack you then hafta make a decision as to whether or not youre going to,0.0,neutral
or just skip that option and move right to the peanut butter or to the jelly,0.2857142857142857,positive
some people prefer a to put the peanut butter on the bread first because they dont like the peanut butter on top as it sticks to the top of the roof of their mouth,0.4166666666666667,positive
so trying to satisfy as many people as possible were going to take a knife,0.25,positive
and well spread the peanut butter on the bread,0.0,neutral
one slice or two,0.0,neutral
depending upon how much you wanna fill the bread,0.2,positive
and then well put the jelly on top of the peanut butter,0.5,positive
put the two pieces of bread together,0.0,neutral
and you are finished,0.0,neutral
after putting it on a plate and finding a napkin,0.0,neutral
a little Jeanie came crying to her father,-0.1875,negative
who ch was terribly upset,-1.0,negative
she said,0.0,neutral
Minnie is up in the tree and wont come down,0.0,neutral
and Im afraid that shell never come down,-0.6,negative
and she cant come down,0.0,neutral
come please help me,0.0,neutral
so daddy being the big the big hero type went and got his ladder,0.0,neutral
and he climbed up the tree,0.0,neutral
a,0.0,neutral
now both Minnie the cat and dad were up the tree,0.0,neutral
Fido the dog was barking,0.0,neutral
and they didnt know what to do,0.0,neutral
but the little girl remembered what she had learned at kindergarten,-0.1875,negative
if theres a big big problem all you needta do is to push nineoneone on the telephone,0.0,neutral
so she ran in the house,0.0,neutral
and pushed nineoneone,0.0,neutral
and told the people that,0.0,neutral
my daddy is up on top of the tree and he cant come down along with Minnie my Minnie my cat,0.5,positive
and the the nineoneone operator said,0.0,neutral
dont worry little girl,-0.1875,negative
just go out and talk to your daddy,0.0,neutral
and to your cat,0.0,neutral
and someonell be there to help right away,0.2857142857142857,positive
well she was just out there talking for just a minute when she heard the siren,0.0,neutral
and a fire big fire truck pulled up in front of her house,0.0,neutral
and those wonderful firemen who not only put out fires,1.0,positive
but they help kids and dads and cats and everyone,0.0,neutral
came running with a different ladder,0.0,neutral
and they put the ladder up against the tree,0.0,neutral
and Daddy was able to get the Minnie the cat,0.5,positive
and come down the ladder,0.0,neutral
and everyone was safe,0.5,positive
and everyone was happy again,0.8,positive
smack I have been fortunate to have had excellent health,0.7,positive
I have not been hospitalized since having my tonsils out when I was in fourth grade,0.0,neutral
I do remember that,0.0,neutral
and know most people remember the great difficulty of swallowing,0.8,positive
what I remember was the aftertaste of the ether that was used for anesthetic in those days,0.0,neutral
and the nightmares that were prompted because of the anesthetic,0.0,neutral
with recurring dreams about giant pythons and jungle creatures,0.0,neutral
but smack otherthan that my life has been pretty free of physical difficulties,0.21666666666666667,positive
,0.0,neutral
nothing prolonged,0.0,neutral
probably the first thing that I came to mind was maybe seeing our son when he was maybe four or five years old go down a f,0.175,positive
and hitting a cement floor on the on on on the bottom,0.0,neutral
that kindof stopped our hearts momentarily,0.0,neutral
but both of us were trained in rescue procedures,0.0,neutral
and so therefore we didnt particularly panic,0.16666666666666666,positive
we just dealt with him by the prescribed nna manner we learned from our emergency medical services training,0.0,neutral
and it all turned out well,0.0,neutral
but it was quite frightening at the moment,-0.5,negative
smack my experience has been very very limited with that,-0.07142857142857142,negative
being that weve not had people in our family who have been physically challenged,0.0,neutral
and in our acquaintance group most of them are been very very healthy,0.5,positive
I do have one rather humorous incident of a good friend of mine who had a slight stroke,0.3444444444444444,positive
and smack complained about it that his his mind was going a thousand miles an hour as usual but his mouth only went about twenty five,-0.275,negative
and he was very frustrated about that,-0.7,negative
this story smack takes place in Arizona,0.0,neutral
during the monsoon season,0.0,neutral
in which one of Arizonas drivers did not heed the warning signs about,0.0,neutral
do not enter when flooded,0.0,neutral
and drove her car down into a low area,0.0,neutral
and found that her car was quickly filling up with water,0.3333333333333333,positive
that the motor had conked out,0.0,neutral
and that the the car was actually being pushed off the road,0.0,neutral
she was eventually q forced to crawl out the window and crawl up to the top of the car,0.09999999999999998,positive
and try to to wait there until some help would be arrive,0.0,neutral
she did have her cellphone with her,0.0,neutral
was able to call nineoneone,0.5,positive
and the sheriffs department dispatched both their helicopter and the paramedics and rescue squad crew,0.0,neutral
the the car eventually from the force great force of the water was tipped over onto its side,0.8,positive
and and the lady in distress was washed down the fast flowing stream,0.2,positive
where she caught on to a branch,0.0,neutral
and eventually hung and clung on to the branch until such time as a helicopter,0.0,neutral
which was hovering overhead,0.0,neutral
was able to lower one of the smack paramedic technicians by rope down to be able to rescue her,0.5,positive
and to retrieve her back to safety,0.0,neutral
her life was saved,0.0,neutral
eventhough she put the paramedics into great danger,0.8,positive
the car was lost,0.0,neutral
and she paid her ten thousand dollar fine for dispatching the helicopter,0.20833333333333334,positive
Billy liked his new soccer ball,0.36818181818181817,positive
which he had just gotten for his birthday,0.0,neutral
and he was practicing kicking it,0.0,neutral
when the ball slipped off the side of his foot and went right through the picture window of his neighbors house,0.2857142857142857,positive
and landed in the lap of his neighbor,0.0,neutral
smack knocking over the lamp shade,0.0,neutral
and breaking the window,0.0,neutral
smack his neighbor,0.0,neutral
who was the soccer coach,0.0,neutral
would probably have been more angry,-0.5,negative
but he knew about the skill and he knew that accidents happen,0.0,neutral
so,0.0,neutral
youknow I think what we needta do is to be able to fix your directional kicking,0.5,positive
and so they went to the playground,0.0,neutral
and to the ball field,0.0,neutral
and the coach soccer gave some direction to the ball player,0.0,neutral
and it all turned out well,0.0,neutral
hows that for a positive spin,0.22727272727272727,positive
a mother was reminding her son that it was,0.0,neutral
the weather forecast looked like it was going to be rain today,0.0,neutral
and she handed her son an umbrella,0.0,neutral
smack smack and he said,0.0,neutral
no no no,0.0,neutral
it wont rain today,0.0,neutral
and I dont wanna,0.0,neutral
thats really twinkie,0.2,positive
and and I dont wanna have my friends laughing at me for carrying an umbrella,0.0,neutral
so off he went to school with his backpack on,0.0,neutral
and he got halfway there almost when it started to pour rain,0.0,neutral
and he didnt wanna go to school,0.0,neutral
and he didnt wanna face his mom,0.0,neutral
so he hadta choose between two bad choices,-0.6999999999999998,negative
smack and he returned home,0.0,neutral
where he changed clothes,0.0,neutral
mom handed him his umbrella,0.0,neutral
and off he went to school,0.0,neutral
on his second trip that day,0.0,neutral
but was late,-0.3,negative
tell me as much of the Cinderella story as you can,0.2,positive
smack there was a smack man and a woman got married,0.25,positive
and the woman had two little girls young girls by her first marriage,0.05416666666666667,positive
and the man had a little girl by his first marriage,0.03125,positive
and so they combined their families,0.0,neutral
and the two stepsisters I think were not very nice to the new stepsister,0.36818181818181817,positive
and they were alittle older,0.16666666666666666,positive
and they ordered her around,0.0,neutral
and and they were really really mean to her,-0.3125,negative
so she took refuge in her friends being the family pets and animals more so than her new stepsisters or siblings,0.13636363636363635,positive
in the land that they lived there was a and they and the girls grew up and to become young ladies,0.1,positive
and with Cinderella virtually becoming the the personal servant of her two stepsisters,0.225,positive
in the land that they lived there was a a king,0.0,neutral
who who had a son,0.0,neutral
who would take his place,0.0,neutral
but the king was concerned that his son was unmarried,0.0,neutral
and they needed to socialize,0.0,neutral
and decided that they would have a ball,0.0,neutral
in which they would invite all the young eligible young ladies in the kingdom to come and to enjoy a a marvelous ball at the royal palace,0.4,positive
and the invitation came in the mail,0.0,neutral
and the two ps stepsisters were very very excited for an opportunity to go to the ball and dance and maybe find the the young prince to be of interest,0.2375,positive
but they planned and schemed that Cinderella would not be allowed to attend and and was excluded,0.0,neutral
and when it came time to leave for the ball Cinderella was left behind,-0.2,negative
but was visited by a a a fairy prince,0.0,neutral
who knowing the inherent goodness in Cinderella,0.0,neutral
said that she was going to make a very special evening for Cinderella,0.35714285714285715,positive
and turned her into this beautiful young lady,0.475,positive
and provided her with a carriage made for a pumpkin,0.0,neutral
and told her that she wud,0.0,neutral
which she did but that she hadta leave,0.0,neutral
and be home by midnight,0.0,neutral
at which time she would be restored to her her normal self,0.15,positive
so Cinderella went to the ball,0.0,neutral
and much to the chagrin of the stepsisters and the other young ladies in attendance,0.15000000000000002,positive
was immediately noticed by the prince,0.0,neutral
who was captivated by her,0.0,neutral
and the prince and Cinderella danced and danced,0.0,neutral
until almost the stroke of twelve when Cinderella remembered that she hadta back into her pumpkin coach,0.0,neutral
and ran outof the palace,0.0,neutral
and jumped into her pumpkin coach to return to her home,0.0,neutral
but in her haste one of her slippers that I think was made of glass or something would had fallen off,0.0,neutral
and she returned home,0.0,neutral
well the prince who was in hot pursuit,0.25,positive
was not able to catch up with Cinderella and her pumpkin,0.5,positive
smack drawn by these horses,0.0,neutral
but did find the slipper,0.0,neutral
and commanded his his helpers to search throughout the realm for a young lady thats foot would fit in that slipper,0.25,positive
and so the h,0.0,neutral
and eventually came to the house where Cinderella lived with her two stepsisters,0.0,neutral
and try as they may the stepsisters could not put their large feet into the glass s,0.21428571428571427,positive
but the smack the attendant tried the glass slipper on Cinderella,0.2,positive
and Cinderellas foot fit perfectly,0.7,positive
and so the attendant knew that Cinderella was the the correct and was that mysterious visitor to the ball,0.1,positive
and took her with him back to the back to the royal palace,0.0,neutral
where she and the prince were united,0.0,neutral
and became a couple,0.0,neutral
and were married,0.25,positive
and lived happily ever after,0.8,positive
or something like that,0.0,neutral
well youve got to get the bread someplace,0.0,neutral
and then you place the bread on the table or wherever you wanna put it,0.0,neutral
you take one slice and put the peanut butter on the bread,0.0,neutral
then you go to the other slice of bread and you put the jelly on it,0.0,neutral
then you fold them together and enjoy,0.4,positive
a story about people or animals in distress,0.0,neutral
the birds up there for some reason,0.0,neutral
I dunno what hes doing up there,0.0,neutral
that dog must have chased him up there,0.0,neutral
as he did the cat,0.0,neutral
the girl got off her bike to try to save the cat,0.0,neutral
looks like the man went up there on a ladder to save the cat,0.0,neutral
and the ladder fell down,0.0,neutral
I dont know how it fell down but it fell down somehow,0.0,neutral
now the firemans coming over,0.0,neutral
two of them,0.0,neutral
in order to get the guy down from the tree,0.0,neutral
the birds still singing there,0.0,neutral
,0.0,neutral
I dont see any more to talk about,0.0,neutral
theres a fire engine,0.0,neutral
when I was in the army like went in the when I was nineteen years old,0.1,positive
and after month and a half I caught pneumonia,-0.16666666666666666,negative
I went into the hospital,0.0,neutral
come back out after f,0.0,neutral
I spent three days in the barracks and got double pneumonia,-0.05,negative
went back in,0.0,neutral
almost died,0.0,neutral
and then I come back outof the hospital,0.0,neutral
and after a few days or a few weeks,0.0,neutral
I finished my basic training,0.0,neutral
and went out on with life,0.0,neutral
I useta work at the steel mill,0.0,neutral
and before the steel mill closed down they constantly made your they,-0.05,negative
demoting you constantly,0.0,neutral
until I got another job where I hadta cut a bail of wire in a hurry,0.0,neutral
which I dont,0.0,neutral
consequently I caught I I caught the tip of my finger pulling the wire into the blades,0.0,neutral
inadvertently my finger got stuck and I cut off the tip of my finger,0.0,neutral
oh what else,0.0,neutral
oh so theres so many things,0.5,positive
ERROR,0.0,neutral
my wife and I went out for breakfast,0.0,neutral
we came home,0.0,neutral
and she got severely,0.0,neutral
I didnt know what it was,0.0,neutral
she was vomiting and moving,0.0,neutral
I hadta call nineoneone to get her into the hospital,0.0,neutral
consequently she spent ten weeks in the hospital,-0.05,negative
she had a blood clot on her lung and her leg,0.0,neutral
almost died,0.0,neutral
come very r very close,0.0,neutral
I hadta call the daughter in,0.0,neutral
and that was about the scaredest,0.0,neutral
shes home now and doing well,0.0,neutral
but I didnt think she was going to,0.0,neutral
yes,0.0,neutral
they dont seem to let their emotions out,0.0,neutral
and Im,0.0,neutral
I just,0.0,neutral
and I try to kid around with them to get them to come,0.0,neutral
if thats if thats what it is,0.0,neutral
to help them break loose,-0.07692307692307693,negative
alright,0.0,neutral
now,0.0,neutral
this picture it appears to be a fireman or somebody of a rescue nature,0.0,neutral
and a girl,0.0,neutral
in what appears to be a creek or a river,0.0,neutral
especially fast moving water,0.4,positive
the gentleman I say gentleman because hes all muscular and looks like hes got a moustache,0.0,neutral
is hanging from a tree branch,0.0,neutral
which is either coming up outof the water,0.0,neutral
or going into the water,0.0,neutral
it looks as though its coming outof the water,0.0,neutral
s,0.0,neutral
to keep herself from floating down the stream or river,0.0,neutral
whatever,0.0,neutral
he has a a leather belt which he I presume hes gonna put around her,0.0,neutral
and maybe a helicopter or a another set of rescue people will pull her in from the precarious area shes located at now,0.0,neutral
looks like everythings gonna turn out okay,0.5,positive
that is probably of the end of the story,0.0,neutral
alright,0.0,neutral
now,0.0,neutral
the beginning of the story is a picture of a boy kicking a volleyball,0.0,neutral
he seems to be having a good time,0.7,positive
but negligent in the fact that he doesnt know where hes kicking it,0.0,neutral
now hes kicked it into the window of a home,0.0,neutral
and by some reason hes kicked it through the window,0.0,neutral
the ball has knocked the lamp off the table,0.0,neutral
a f,0.0,neutral
theres also theres stuff laying on the floor,0.0,neutral
the man now gets up,0.0,neutral
looks out the window which yeah hes closer so the window would it the hole will look open more,0.0,neutral
hes got the ball in his hand looking out I guess who to blame or seeing where it came from,0.0,neutral
hopefully the the story ends good where realizes he was a kid one time,0.7,positive
okay,0.5,positive
this looks like a story between a a mother and a child,0.0,neutral
because its raining outside,0.0,neutral
and hell need it,0.0,neutral
the kid as most kids are says,0.0,neutral
no I dont need it,0.0,neutral
its not going to rain,0.0,neutral
Ill be okay,0.0,neutral
as he goes outside it starts raining,0.0,neutral
I dont know how far he got but it looks like he got pretty far,0.15,positive
because now theres water all over the ground where hes walking,0.0,neutral
looks like his heads getting wet and everything else,-0.1,negative
so finally he hasta go in and face mother,0.0,neutral
admit that hes wrong,-0.5,negative
mother looks very upset with him,0.0,neutral
she should be,0.0,neutral
he gets the umbrella,0.0,neutral
goes back outside and continues on his journey wherever he was going,0.0,neutral
looks alot happier,0.0,neutral
okay,0.5,positive
theres a thing about that,0.0,neutral
they they useta run a skit on that on on tv one time,0.0,neutral
Ill tell you later,-0.25,negative
the story opens up with,0.0,neutral
and it looks to be a charge or whatever you call them guys,0.0,neutral
and the dog is sitting beside Cinderella,0.0,neutral
through the whole story,0.2,positive
the king or duke or whoever he is,0.0,neutral
tells his servant make arrangements for the prince to meet with all the fairest maidens in the land,0.0,neutral
and sends out tith notices that a a partys gonna be held,0.0,neutral
meanwhile Cinderella gets smack her dress out,0.0,neutral
and all her nice clothes,0.6,positive
gets all dolled up,0.0,neutral
and is getting ready to to go to the ball with mother stepmother and and the stepsisters,0.2,positive
enraged the stepsisters tear her dress,0.0,neutral
and just trash her out,0.0,neutral
and the stepmother seems to be enjoyed enjoying the whole thing,0.39999999999999997,positive
smack after that the Cinderella looks at the castle,0.0,neutral
and oh no that was before she was dreaming about meeting some PrinceCharming,0.0,neutral
now she has no dress or nothing to go to the ball with,0.0,neutral
and turns a pumpkin into a coach,0.0,neutral
a dog and a horse,0.0,neutral
I forgot about that part of the story,0.0,neutral
the dog and the horse into a to the horses and the to the to the guys or charges whatever you wanna call them guys,0.0,neutral
and the mice into the horses thatll pull Cinderella to the ball,0.0,neutral
they all get to the ball,0.0,neutral
and Cinderella ofcourse takes nc or the prince takes fancy to Cinderella over the rest of them,0.0,neutral
Cinderella was told that that everything would turn into back the way it was at the stroke of midnight,0.0,neutral
as the princess prince,0.0,neutral
the hour of twelve approaches,0.0,neutral
Cinderella says,0.0,neutral
its time to get outof here,0.0,neutral
in her haste and running she drops her glass slipper,0.0,neutral
takes off with the pumpkin coach and her cohorts,0.0,neutral
and she gets back to where she she began,0.0,neutral
and everything turns back into way it was,0.0,neutral
the prince despondent that the girl ran away tells his servants,0.0,neutral
announcements were sent all over the land to try,0.0,neutral
the girls the two si sisters tried on the slipper,0.0,neutral
they were not a match,0.0,neutral
and eventually Cinderella tried on the slipper and,0.0,neutral
an,0.0,neutral
thats the end of the story,0.0,neutral
I would take two pieces of white bread,0.0,neutral
smack with a crust,0.0,neutral
and I get out the peanut butter jar,0.0,neutral
and take a knife,0.0,neutral
and spread peanut butter on one side,0.0,neutral
get the jelly,0.0,neutral
it hasta be cold jelly,-0.6,negative
and put jelly on the other side,0.0,neutral
and put them together,0.0,neutral
and then probably cut,0.0,neutral
okay,0.5,positive
I was in the hospital in two thousand nine,0.0,neutral
from May until August,0.0,neutral
with pancreatitis,0.0,neutral
it was my second,0.0,neutral
the first one I was in the hospital only ten days,0.125,positive
but this time I was in very sick,-0.7142857142857143,negative
smack and in that ti,0.0,neutral
and different things,0.0,neutral
once I did wake up that day they had said,0.0,neutral
ohmygod,0.0,neutral
you woke up,0.0,neutral
I was like,0.0,neutral
yeah wasnt I sposta,0.0,neutral
youknow I was like,0.0,neutral
and everybody told me they were praying for me,0.0,neutral
yeah,0.0,neutral
and it really puts new faith in,0.16818181818181818,positive
youknow,0.0,neutral
if before I was sick I had only been sick my whole life probably with the pancreatitis,-0.40952380952380957,negative
but at that time before that time I always felt youknow I I think I guess the older you get the,0.16666666666666666,positive
I think people have a choice youknow,0.0,neutral
if they think,0.0,neutral
and if they feel theyre,0.0,neutral
smack so when I was in the hospital on my mothers birthday in June,0.0,neutral
I had asked one of the nurses,0.0,neutral
I will I ever be myself again,0.0,neutral
because its a terrible feeling,-1.0,negative
they clean you up in the morning and sit you in the chair,0.3666666666666667,positive
okay,0.5,positive
here you are,0.0,neutral
heres,0.0,neutral
if I dont help myself Ill never,-0.5,negative
and she would leave,0.0,neutral
after she would wash me up and sit me in the chair,0.0,neutral
and I would get in my chair and I would because the,0.0,neutral
and shed be like,0.0,neutral
where are you going,0.0,neutral
and Id be like,0.0,neutral
ohmygod,0.0,neutral
well on my mothers birthday I was talking to one of the nurses that night,0.0,neutral
and I said,0.0,neutral
will I ever be myself again,0.0,neutral
and she couldnt really give me an answer,0.2,positive
and that really scared me too,0.2,positive
because this is May and June,0.0,neutral
I didnt get out til August,0.0,neutral
and she says,0.0,neutral
well youll be youknow stronger in other ways and things,0.0,neutral
and I was like,0.0,neutral
wow am I gonna be disabled all my life,-0.05,negative
youknow,0.0,neutral
am I gonna be a burden to my husband or what,0.0,neutral
smack and,0.0,neutral
every time they would do something theyd say,0.0,neutral
youre very strong youre very strong,0.4333333333333333,positive
they wanted to send me to a nursing home for rehab because one of the last things I had was pancreatic cysts,0.0,neutral
and,0.0,neutral
they couldnt take them off or out,0.0,neutral
they had,0.0,neutral
and then when they did operate it wasnt as encapsulated,0.0,neutral
so the surgery didnt go as smooth as they had hoped,0.4,positive
but I was okay,0.5,positive
thank God I was a,0.0,neutral
thank God seriously,-0.3333333333333333,negative
youknow thank God for prayer and God that I made it through okay,0.5,positive
and I am able to,0.5,positive
because at one time throat I did have a tube in my throat,0.0,neutral
and it was horrible because I couldnt,-1.0,negative
and then they would come in and tell me smack,0.0,neutral
okay heres a thing,0.5,positive
you put this on your tube,0.0,neutral
I was like,0.0,neutral
no,0.0,neutral
one of my best things,1.0,positive
youknow not that my voice is that great,0.8,positive
but to me my best feature,1.0,positive
being working for the telephone company people always felt,0.0,neutral
and for me to,0.0,neutral
okay Im going to have this,0.5,positive
and the piece,0.0,neutral
my husband couldnt even understand me,0.0,neutral
it was horrible,-1.0,negative
and they wanted to send me to a nursing home,0.0,neutral
and if you have some things wrong with you or some,-0.5,negative
so,0.0,neutral
and thank God,0.0,neutral
I was,0.0,neutral
and then I was on these,0.0,neutral
and they wouldnt,0.0,neutral
and the finally they just kept me in the hospital,0.0,neutral
and I think,0.0,neutral
and I shouldnt say this on tape but smack maybe I wont,0.0,neutral
but anyway I never did go to a nursing home,0.0,neutral
they kept me in the hospital,0.0,neutral
and I did get better,0.5,positive
not very strong,0.4333333333333333,positive
because when I got home the next day I tried to I I got home Sunday night,0.0,neutral
and Monday I got up,0.0,neutral
and I showered,0.0,neutral
I was glad to be in my own bed again,0.5,positive
and showered and I was so weak I could barely make it,-0.1625,negative
but Im,0.0,neutral
everybody was praying for me,0.0,neutral
and thank,0.0,neutral
me too,0.0,neutral
thankyou,0.0,neutral
its its,0.0,neutral
Im sorry I rambled on,-0.5,negative
yes in the hospital,0.0,neutral
ERROR,0.0,neutral
and being cleaned up,0.0,neutral
I just felt there was no end to this,0.0,neutral
this is how I was going to be the rest of my life,0.0,neutral
was not a good feeling,0.7,positive
and I just,0.0,neutral
and I think I did,0.0,neutral
and,0.0,neutral
and that was a its a terrible,-1.0,negative
youknow,0.0,neutral
especially when you havent been sick all your life and then,-0.35714285714285715,negative
its de undescribable,0.0,neutral
just my father when he had a stroke,0.0,neutral
ERROR,0.0,neutral
he was paralyzed,0.0,neutral
and it took his speech,0.0,neutral
smack and we dont know if he could understand us,0.0,neutral
or we couldnt understand him cause all he would say is,0.0,neutral
you are so good,0.7,positive
or smack youknow just a few phrases like that,0.0,neutral
smack very frustrating,-0.4,negative
I was working at the time,0.0,neutral
and I had like fifteen years in,0.0,neutral
and smack it just,0.0,neutral
so for him to,0.0,neutral
he lived with us for a short time and then he went into nursing home care,0.0,neutral
but it was you did what you,0.0,neutral
mhm,0.0,neutral
mhm,0.0,neutral
okay this looks like a lady had fallen into some water,0.5,positive
or maybe it was some kind of disaster,0.6,positive
that put her into some flooding,0.0,neutral
where she was washed away from her home or fell off of a cliff or something,0.0,neutral
and a gentleman with a waterproof vest is hanging on a tree or in some kind of harness to try and rescue her,0.6,positive
to get her to grab onto the same thing,0.0,neutral
smack looks like he has a belt around himself,0.0,neutral
but I cannot tell if she has a belt around her or not,0.0,neutral
and theres rushing water all around them,0.0,neutral
mhm,0.0,neutral
smack a child was playing soccer or kickball,0.0,neutral
smack and accidentally kicked the ball into a window,0.0,neutral
shattered the window,0.0,neutral
and it landed in a living room perhaps,0.0,neutral
where a gentleman was sitting,0.0,neutral
the lamp was knocked down,0.0,neutral
from the table,0.0,neutral
from the ball,0.0,neutral
and the gentleman picked the ball up and was looking out the where the ball shattered the window,0.0,neutral
to see who did the damage,0.0,neutral
and thats it,0.0,neutral
am I sposta,0.0,neutral
Im sorry,-0.5,negative
mom is offering the child with a backpack an umbrella,0.0,neutral
looks like hes leaving for school,0.0,neutral
and hes waving,0.0,neutral
no Mom,0.0,neutral
dont need it,0.0,neutral
thankyou,0.0,neutral
see you later,0.0,neutral
have a good day,0.7,positive
the young boy says,0.1,positive
the mother is s,0.0,neutral
he should take this umbrella,0.0,neutral
smack and the little boy with the backpack walking is running into some rain,-0.1875,negative
ohno Mom was right,0.2857142857142857,positive
let me run home,0.0,neutral
puddles,0.0,neutral
its raining pretty hard,-0.020833333333333343,negative
theres puddles,0.0,neutral
and hes trying to cover his head,0.0,neutral
he gets home,0.0,neutral
smack clothes are wet,-0.1,negative
head is wet,-0.1,negative
mom isnt happy,0.8,positive
and the little boy takes the umbrella and is off to school or wherever he was headed,-0.1875,negative
the end,0.0,neutral
oh,0.0,neutral
ohgod,0.0,neutral
smack a lady comes into the house,0.0,neutral
and the gentleman greets the lady with her two daughters,0.0,neutral
the lady is holding a cass,0.0,neutral
the man has his daughter to his side,0.0,neutral
and shes curtseying,0.0,neutral
the cat is in the womans arms,0.0,neutral
smack the next picture shows two grown sisters stepsisters maybe,0.0,neutral
with Cinderella blonde carrying a tray,0.0,neutral
looks like a tea kettle and maybe a cup or two,0.0,neutral
and then the mother or stepmother or whatever this lady with the dark hair or gray hair is,-0.15,negative
is reading something,0.0,neutral
perhaps about a ball,0.0,neutral
smack and the girls her girls are very excited,0.375,positive
and Cinderella was looking forward to going,0.0,neutral
with a beautiful pink and white dress with bows,0.25,positive
and the mice were all excited for her and everything,0.375,positive
and smack Cinderella got to the ball,0.0,neutral
and smack the girls or maybe wasnt when she was at the ball,0.0,neutral
maybe it was before,0.0,neutral
the mother and her girls were standing there,0.0,neutral
and the girls took part of Cinderellas dress,0.0,neutral
a ribbon off crisscross,0.0,neutral
and smack the,0.0,neutral
maybe a fairy godmother,0.0,neutral
that had a magic wand,0.5,positive
and there was a gentleman with ke a whitish color pumpkin,0.0,neutral
and three or four horses that were not acting normal,0.075,positive
and she was giving Cinderella a white dress to take to this ball,0.0,neutral
smack and Cinderella had this white dress on,0.0,neutral
and she was dancing with the prince,0.0,neutral
smack and she noticed the time was close to twelve oclock,0.0,neutral
just a few minutes before,0.0,neutral
smack and she hadta run,0.0,neutral
and in the middle of her running she lost a glass slipper,0.0,neutral
smack and smack a gentleman was calling out to her about the slipper,0.0,neutral
and she continued to go back,0.0,neutral
a gentleman came to the house,0.0,neutral
the stepmother or whatever she was used her cane to trip the gentleman,0.0,neutral
another gentleman came and was trying the slipper on,0.0,neutral
and the mother or stepmother and the two girls were shocked when the glass slipper fit,-0.14999999999999997,negative
so she at the end she and the prince were in the pumpkin carriage,0.0,neutral
and the two mice at the end were dressed up in some kind of drum major majorette costume,0.33125,positive
and appeared excited that they were together,0.375,positive
the end,0.0,neutral
okay we have a little girl looks like whos cat climbed up on the tree,0.15625,positive
and the father who climbed into tree on a ladder to retrieve the cat,0.0,neutral
and the ladder fell down,0.0,neutral
so they hadta call the fire department,0.0,neutral
to rescue the father,0.0,neutral
in the meantime the dog is barking at the father or the cat,0.0,neutral
and the little girl is calling to the cat,-0.1875,negative
which she rode a tricycle to get to,0.0,neutral
smack and thats about it that I can think,0.0,neutral
you take two pieces of bread or two slices of bread,0.0,neutral
you get a jar of peanut butter,0.0,neutral
and you spread one side of each slice of bread with the peanut butter,0.0,neutral
then you take a jar of jam,0.0,neutral
you take a spoon,0.0,neutral
and you take it and you spread the jam on each side of the bread on each on each slice of bread,0.0,neutral
then you close the two slices of bread together,0.0,neutral
then you can cut it in half or do what you want or eat it,-0.16666666666666666,negative
