text,Lexical_Density
and since shes from Canada were trying to get her through immigration all that stuff xxx,47.05882352941176
thats what were going through right now,50.0
we just went to the mall the lawyer last Friday,40.0
yeah,0.0
some final lists on the on the on the immigration thing,63.63636363636363
and thats what were doing right now,37.5
and were just waiting on the doctor,42.857142857142854
and so thats thats kindof where thats at,45.45454545454545
yeah,0.0
right,0.0
right mhm,0.0
right,0.0
right,0.0
hes hes playing with a ball,62.5
he kicks the ball,50.0
and the ball goes through the window,42.857142857142854
and the guy in the house is watching it come through the door,53.84615384615385
and he looks back and says,16.666666666666664
so he figured hes taken off some place,55.55555555555556
oh hes probably gonna come back and get get the kid and fix the window,23.52941176470588
well he hes going get xxx school obvious,33.33333333333333
moms telling him to take the the umbrella,37.5
and he says,33.33333333333333
and,0.0
walk in,0.0
grandma gives me the,50.0
and,0.0
huh,0.0
okay alright,0.0
we,100.0
a,100.0
a,100.0
and the young the daughter,40.0
a,100.0
so here comes the firemen,20.0
and theyre gonna take the dog,37.5
okay,0.0
just a little bit,25.0
s okay,0.0
right,0.0
okay,0.0
right,0.0
okay,0.0
www,0.0
now,0.0
okay the the last the xxx to the the two stpbzu,54.54545454545454
who could get the her clothes and all that sort of stuff,58.333333333333336
they finally the they saved,60.0
smack great gimme,0.0
the su,50.0
cant talk,33.33333333333333
fairy god godmother,0.0
no,0.0
what is she the,100.0
I guess that she shes the the fairy,66.66666666666666
the good fairy,33.33333333333333
I you hafta call it good fairy,42.857142857142854
gets her the the,75.0
and then the other girls because she looks so nice they tear her,38.46153846153847
and oh then then they comes in with the other with the other fairy after Imean after that the the the other sweater s,50.0
so he,50.0
and she knows she hasta be back before midnight,44.44444444444444
and comes twelve twelve oclock she hasta leave,12.5
and she runs out,50.0
a,100.0
she left her ip her slipper,50.0
so they they put out the word to find out who the blpzu,53.84615384615385
come across her place,50.0
ofcourse,0.0
and they cant theyre trying to get in,50.0
and they cant get in they cant get in so theyre,57.14285714285714
well here comes the xxx the the the girl,44.44444444444444
and said,0.0
he says,50.0
and thats it,50.0
and they get married and live in fu,25.0
,0.0
www,0.0
okay,0.0
oh my very favorite thing,20.0
theres a way you do this you know dont you,50.0
you hafta know that,50.0
lay it down,66.66666666666666
put the bare,33.33333333333333
and Id get the jelly whichever youd may wanna be,50.0
what strawberry I take Im Im not fussy about the jam,46.15384615384615
Ill take any want there youknow,33.33333333333333
and,0.0
then I take the second pair of of bintu,44.44444444444444
and thats my peanut butter sandwich,28.57142857142857
its for,100.0
yeah right yeah,0.0
wonderful,0.0
if I,100.0
well,0.0
that was the problem,75.0
I was seventy two,50.0
and from then on it I,66.66666666666666
nothing,100.0
I mean sow,33.33333333333333
a,100.0
but because Im so much older as a result then that when I get this its fine for five minutes and then its gone laughs,42.30769230769231
and,0.0
surely did,0.0
sure,0.0
I was well happened to me asleep,57.14285714285714
I woke up at seven oclock which I always do,50.0
and I go out with the dog,57.14285714285714
and my husband,33.33333333333333
and he said,33.33333333333333
and I said,33.33333333333333
he said,50.0
from then on,66.66666666666666
I could talking,66.66666666666666
so thats the way I spent from then on,50.0
I had the stroke,50.0
and thats why,50.0
but I,50.0
well Im fine,25.0
it happened across from both sides,66.66666666666666
and I hadta start talking,20.0
that was the thing,75.0
because I feel fine,50.0
and I work at physician,40.0
and my husband,33.33333333333333
and my children were younger,40.0
much older for me,50.0
and so thats whats been going for me for working from then on to try and talk,42.10526315789473
I yeah well I just must do,42.857142857142854
be there and then itll be gone,50.0
youknow I read something and enjoy it and think it and I hafta see it again,37.5
alright,0.0
well I lived in Denver,40.0
a,100.0
and then I went to NewYork,33.33333333333333
because it this is five f,66.66666666666666
to think about it in those days a few girls but mostly men,38.46153846153847
and I went NewYork then for three years,25.0
from time to learn,25.0
and the children my daughter first my mother that I died when she was seven years old,47.05882352941176
and then my second woman,20.0
and I loved NewYorkCity,25.0
I had never lived there before laughs,42.857142857142854
all the years,66.66666666666666
then it was wonderful,50.0
and then my husband and I both physician we came Washington this area,38.46153846153847
weve been there ever since,66.66666666666666
,0.0
mhm boy and a girl,20.0
mhm,0.0
hes got the hat,60.0
and he,50.0
and then the next,25.0
going,0.0
a,100.0
and then,0.0
a,100.0
the car was,66.66666666666666
and then,0.0
and then,0.0
and then,0.0
that was fun,66.66666666666666
alright,0.0
alright,0.0
and the young boy is a young woman,37.5
and shes still got her,50.0
a,100.0
and the mother,33.33333333333333
so,0.0
these are fun,66.66666666666666
these are,100.0
and it starts,33.33333333333333
and the little girl,25.0
and I cant say what for the hat,55.55555555555556
the,100.0
and heres,0.0
theres a girl,50.0
but here,0.0
a,100.0
,0.0
but I wanna say it and I,42.857142857142854
some days are better than h,50.0
its interesting,50.0
you never know,33.33333333333333
yeah I guess so,25.0
mhm,0.0
okay,0.0
well lets be here with children,33.33333333333333
uhhuh,0.0
okay I see them all,60.0
okay,0.0
www,0.0
yeah ohboy,0.0
this is a wonderful story,60.0
marry,0.0
and this little f,25.0
yes,0.0
and I look forward s,20.0
when you loved you were younger and everything,62.5
this sort of thing read this when you were young believe me,58.333333333333336
and it was fun to show the children and as they get older,38.46153846153847
and the mother is in the charge just comes around,40.0
you can see her,75.0
a,100.0
a,100.0
the other boy,33.33333333333333
it so pretty,33.33333333333333
and they are thinking of her as they get older,60.0
gonna get married for that one girl,25.0
and they met a man,40.0
and then eventually the woman met another man that he,40.0
and he became the president s,33.33333333333333
and to see them,25.0
but it was fun for the women when the children goer,54.54545454545454
and then they got set,40.0
and the girls that were there are all kinds of girls,63.63636363636363
some were girls that were happy with the setup and there were some that were,66.66666666666666
and its amazing for the years that they came and got married after theyd been waiting,52.94117647058824
so thats fun,25.0
lovely,0.0
okay,0.0
I probably eat it together,40.0
well Id mix it up the what I wanna a,63.63636363636363
and Id have like a put it together in a pan,41.66666666666667
and Ill put cold things,0.0
you didnt be hot,60.0
you put some,66.66666666666666
east s,0.0
yeah,0.0
see this is where,75.0
and me,50.0
oh thats right,25.0
I love these xxx,50.0
uhhuh thats great,25.0
some of that,100.0
first I would mix first Id open this,33.33333333333333
I dont wanna xxx,40.0
pnu,0.0
mix s,0.0
and mix s,0.0
mix s,0.0
and then,0.0
and cut it,33.33333333333333
oh thats very good,20.0
depends on what you what youre talking about,77.77777777777779
mostly Im mostly I would say most my most most of my handwriting my my handwriting is,50.0
I can,100.0
but I require some kind of missing is d address s,45.45454545454545
think think I think I write okay,28.57142857142857
mostly,0.0
I had this this I had a stroke,62.5
I was,100.0
I was on a on a on a,100.0
I was I feeled m,60.0
so I I sat on my couch,57.14285714285714
and I closed,33.33333333333333
do do,50.0
and so I closed,25.0
and then I must have,40.0
then I was it was about about about six oclock or something,50.0
it was in the in the afternoon,85.71428571428571
it was in a I when I woke up,77.77777777777779
I went to sleep,25.0
I woke up it was absolutely black,57.14285714285714
it was very very black,40.0
it was much darker,50.0
it was it was insuhside,80.0
I said,50.0
couldnt move,33.33333333333333
and I I tried to I didnt even,55.55555555555556
I had a well well I better get,37.5
and I I it simply didnt move,50.0
and so I got down on the ground,50.0
and I said,33.33333333333333
I put it down,75.0
and I tried to grow s,16.666666666666664
this was way down,50.0
and I estimate its about Id hafta move,33.33333333333333
and I,50.0
I thought about it,75.0
and I was l also,40.0
I heard,50.0
I heard myself,66.66666666666666
and I just was a little bit tired again,33.33333333333333
so I,50.0
and I woke up e then daylight,28.57142857142857
I because I have,75.0
I must have I must have gotten away say two days go two days went,40.0
and I finally someone then someone called me,50.0
and I called s,25.0
I,100.0
and I said,33.33333333333333
I all I said was,80.0
nothing,100.0
it was my my wife exwife talking to me,66.66666666666666
and she said,33.33333333333333
and here I am,50.0
about about I feel like two hours or three hours,40.0
and then when I got to then I was put in the r hospital hospital I was I again it was possible by myself to to say,48.148148148148145
but they,50.0
and then when I went went down I I someone my my rlf my my friend,62.5
and I did not see anything,50.0
I I,100.0
I was in hospital about seven days with no hospital s,45.45454545454545
th nothing I wasnt even hospital s,37.5
and it it it really very much was dead,44.44444444444444
but I somehow came out,40.0
and here I am,50.0
yeah it was very very very different,28.57142857142857
mostly walking,0.0
I walking,50.0
I was very heavy,50.0
Im much,33.33333333333333
Im about two hundred pounds one hundred pounds one,10.0
that kindof is my do my weight,71.42857142857143
and when he,66.66666666666666
but it kept me alive,40.0
and I woke up,50.0
and there I wake was,40.0
from that point I was,80.0
when I woke up I was at the hospital,77.77777777777779
and they w coached me,40.0
and from the first after two few days they put me in the in their care,56.25
and I was was completed with a fair a fair amount done,50.0
everything was taken everything taken,60.0
everyone every taken my my hospital,66.66666666666666
excellent,0.0
so he give me just almost everything,42.857142857142854
I I full fully v recovered went home suffered awhile little bit running,23.076923076923077
after which I met s,60.0
I believe it was in the sp in the outside the hospital,66.66666666666666
and it was for for about,83.33333333333334
I think so,33.33333333333333
and then then I transferred here,16.666666666666664
and I have coming been coming been coming here every every kmu,50.0
every day,50.0
so its been four years,40.0
just those those years since the I met the I met this one,61.53846153846154
I have tried,66.66666666666666
yes,0.0
and it was during the the the,85.71428571428571
we took to to take our our,42.857142857142854
we take,50.0
oh shoot,0.0
we go to t Vietnam,40.0
and not in bijtnmu,25.0
and I was,66.66666666666666
we walked,50.0
and then we run a another few days and xxx one,27.27272727272727
theyre all we go to bomb the bomb the Vietnam,45.45454545454545
one one of our my one of I I did I I talk myself into the Thai Thai usual language,60.0
and I began the,50.0
a young man who is like my own I got stra ntmntu,50.0
its good but its very different very different,25.0
one day he asked me if I would care to go with him to the the the,64.70588235294117
I went with him,75.0
and it turned out to be a very large,44.44444444444444
and to give him the give him money which he he had run apparently from the from the peoples money,55.00000000000001
they are,100.0
and his the one one I one I,50.0
we gave we gave there he that he got he went up to the man,60.0
and we,50.0
he actually bows very very terrific,16.666666666666664
and and he the honest man thinks he has we call s,33.33333333333333
and we give it to him,66.66666666666666
and then we go away,20.0
sounds like a very small thing but it was honestly it was really he was some kind of man that he knew something,56.52173913043478
I I wished I wished to myself that I could do it could could know what it was that he knew,76.19047619047619
he he he so I went back and,50.0
and,0.0
I got a guy I got it oid one wonder s,36.36363636363637
I said,50.0
and as it comes down it I was,75.0
and I heard a a message over the phone,55.55555555555556
and I r heard them that theyre in going to please come to thi,33.33333333333333
I said,50.0
I I was in the upper upper upper,62.5
he I he I l believe it was I I left in left the,71.42857142857143
oh shoot,0.0
I believe they said come to New New in is when,45.45454545454545
jeez,0.0
its so nice but yet so hard,14.285714285714285
yeah,0.0
no no,0.0
it was I went to this place as it says,70.0
this place is in Canada,60.0
its in susentbiu,66.66666666666666
and so I said youknow,20.0
and I listened to the man,50.0
and I came to the,60.0
and it getting he gndu,40.0
and I went then to the three s,37.5
and I I went in the fall in the in the and it was the was the early no was,75.0
and he talk,33.33333333333333
and he he loved he he really loved it,55.55555555555556
I loved it,66.66666666666666
when we,100.0
and I was okay I was okay,57.14285714285714
I was s listen but there wasnt something wasnt much going on,50.0
I said,50.0
I,100.0
it was unbelievable,66.66666666666666
everybody pairs places,33.33333333333333
ohmy,0.0
clouds everything was beautiful beautiful beautiful,33.33333333333333
I I was then mp mp completely u snookered,55.55555555555556
so I hope I hope you you dont mind that is little bit of what a little bit of wisdom,52.38095238095239
I I prize that all the time,71.42857142857143
it is,100.0
what what do you want me to say,62.5
okay,0.0
in the first,66.66666666666666
v r he is a a boy,71.42857142857143
he is,100.0
and the ball is,50.0
mhm,0.0
mhm,0.0
,0.0
no,0.0
his,100.0
I have an,66.66666666666666
I,100.0
lets call it black,25.0
I wish I could,75.0
now,0.0
he has the,66.66666666666666
,0.0
umbrella yes,0.0
thats the one,50.0
umbrella,0.0
its so,50.0
xxx,0.0
okay,0.0
you want me to say everything,50.0
oh,0.0
,0.0
tricycle,0.0
and,0.0
so she goes to mother,40.0
,0.0
thats not along,25.0
the,100.0
and he is,66.66666666666666
shoot,0.0
the man in the fire fire fire,42.857142857142854
okay,0.0
okay,0.0
just one one how how how how do we go,60.0
mhm,0.0
mhm,0.0
www,0.0
okay,0.0
a man and a woman were initially were wed,50.0
and the woman has a two girls,28.57142857142857
and he r he her he he has one girl,50.0
and they began begin a family,33.33333333333333
but the girl the one girl who was the was hadta,54.54545454545454
she is a like a treated like a ma a main,63.63636363636363
one time the the older man,33.33333333333333
and it announces the everyone would come with a woman with a woman,61.53846153846154
and they would the the old older man will make a a ldu,53.84615384615385
but when they took took the every got body got everyone got all set up,53.333333333333336
and they they were the the the they,87.5
when I say theyq I mean the girls,50.0
she she they look upon her and tear her dress her and would not permit her to s,61.111111111111114
so the m,33.33333333333333
one day dat,0.0
and the girl the woman s,33.33333333333333
and the woman came in was a a fairy,55.55555555555556
and she said,33.33333333333333
and she,50.0
and she says,33.33333333333333
two,0.0
and she was taken to a m window s,44.44444444444444
happily she got in youknow outof the window s,33.33333333333333
shoot,0.0
outof the down she tu,60.0
and she went up,50.0
and the young man was chest completely overwhelmed by her,40.0
the problem was it only works until twelve oclock,44.44444444444444
she must be back by then,66.66666666666666
and she almost she she had,50.0
she hadta go,33.33333333333333
she hadta go now,25.0
and she went,33.33333333333333
he was sortof trying to catch her,42.857142857142854
but she falls the falls went went the the hospital s,36.36363636363637
he,100.0
so later the son the son he gets,37.5
and he would,66.66666666666666
so they go through all of this p p all this kindof feet to call to,50.0
but everybody either he gots has got,42.857142857142854
and so he goes to this last t s,33.33333333333333
and he they viwdu,50.0
what she is she only puts her her foot on a on sits down and he puts her on her pit,57.14285714285714
he pits,50.0
and its which it fits her,66.66666666666666
and she also then arrives at the other shoe,33.33333333333333
and everyone is delated,50.0
and the the everything was very good,57.14285714285714
everyone w,100.0
different,0.0
very good,0.0
I open du,33.33333333333333
and I get the loaf of bread and put it on the,50.0
also outof the bread s,20.0
and from the other side he opens up the the the big bear s,50.0
is the jelly h,50.0
her will,100.0
oh,0.0
the so she could pdu,60.0
well you put we I bought we would get,55.55555555555556
on one side the open the bu,42.857142857142854
get a,50.0
and,0.0
and I would,66.66666666666666
and then he,33.33333333333333
and this is for you,80.0
okay,0.0
its definitely getting better,25.0
but I still have a long way to go,22.22222222222222
yeah,0.0
and so,0.0
so I do I do like its like a its click,63.63636363636363
so,0.0
and you practice every,50.0
until it and it and then click and then it goes it so its supposed to,43.75
so yeah,0.0
so,0.0
and Imean Im getting better,33.33333333333333
but I for me ke I would love to read,50.0
but I just its like a disconnect youknow,50.0
and I really dont kno,16.666666666666664
Imean I think eventually Ill be able to do it,30.0
yeah,0.0
oh yeah,0.0
absolutely,0.0
yeah,0.0
well actually well I guess I should tell you that I was asleep,53.84615384615385
and I had a seizure,40.0
and FirstnameC like Imean I was asleep FirstnameC was also asleep,27.27272727272727
my husband,50.0
yeah and so I actually dont remember alot,22.22222222222222
and,0.0
yeah yeah yeah,0.0
so I went to ffkshsptlu,40.0
and I had a craniotomy,40.0
and and I basically had my because of the bleeding thing,45.45454545454545
yeah,0.0
so ke I hadta take my skull off,37.5
and then I just it was like I would say like six months,46.15384615384615
oh see thats the problem,33.33333333333333
so I was in the hospital for six months,55.55555555555556
and Imean there,0.0
ke I just sat,25.0
and thats when I started to ke do some talking,36.36363636363637
so,0.0
yeah,0.0
oh,0.0
okay,0.0
okay,0.0
okay,0.0
so,0.0
so I I well so,40.0
I was in college,75.0
and I was doing an internship,50.0
and my husband was working,40.0
and and I,33.33333333333333
because I was I was one of those people that I was very bbldu,71.42857142857143
yeah,0.0
and so,0.0
yeah,0.0
and FirstnameC was totally shy,20.0
so yeah,0.0
so I asked I asked it,50.0
yeah,0.0
and and then we,25.0
yeah,0.0
and and then we got marriage,16.666666666666664
yes,0.0
so,0.0
yeah,0.0
so its its,66.66666666666666
well yes absolutely,0.0
yes,0.0
okay,0.0
oh,0.0
nice,0.0
okay,0.0
so,0.0
and,0.0
and he h,33.33333333333333
and he,50.0
I dont no idea,40.0
,0.0
okay,0.0
so the woman the woman and the boy were trying to figure out if he needed an umbrella,44.44444444444444
and he was like,75.0
and so so he went to school,28.57142857142857
and then allofasudden it started raining,16.666666666666664
and and it just kept raining,16.666666666666664
and it actually went sideway,20.0
and so,0.0
and so he,33.33333333333333
and then she,33.33333333333333
alright,0.0
okay,0.0
so,0.0
I dont really know,40.0
oh yeah,0.0
so the,50.0
and so,0.0
and he,50.0
and but the the the,60.0
and so,0.0
and tried to,0.0
,0.0
uhhuh,0.0
okay,0.0
www,0.0
ohgod,0.0
okay,0.0
so the,50.0
what was,100.0
ohmygod,0.0
so Cinderell,0.0
ohmygod,0.0
so Cinderella,0.0
so,0.0
yeah,0.0
so,0.0
oh damn,0.0
I just forget,33.33333333333333
so,0.0
yeah,0.0
and then the s,25.0
and so,0.0
and and then the,25.0
and it said that they,60.0
and so they got all,20.0
and but the s,25.0
so she got dressed,25.0
but then the three girls just they got in a fight,36.36363636363637
and the dress just tore up in pieces,37.5
and so so she,25.0
and then and then the,20.0
and then the fairies or whatever they were they came,50.0
and they were like,50.0
and so so she,25.0
and she went to the ball,50.0
and sh,50.0
oh and the a prince saw saw her or,33.33333333333333
and she,50.0
and so she did,25.0
and they,50.0
I guess,50.0
Imean its not really that but,33.33333333333333
thats fine,33.33333333333333
,0.0
oh,0.0
well first I,33.33333333333333
and then I,33.33333333333333
and I get peanut butter,20.0
and then,0.0
and I and then I s,33.33333333333333
and then I spread the jelly,33.33333333333333
and then,0.0
okay,0.0
well Im better,25.0
Imean I talk better and I can I can write a letter,50.0
couldnt,50.0
speaking,0.0
yes I did,33.33333333333333
yep,0.0
I was I couldnt walk at all,50.0
so I found a doctor,40.0
she lives,50.0
and this iu,33.33333333333333
see I had the the horses jumping,42.857142857142854
so the knees,33.33333333333333
so the doctor has s,20.0
say so s,0.0
my knees,50.0
because I I,100.0
thirty a thirty years,25.0
so,0.0
but so he said,25.0
so,0.0
and hospital they one day Im walking okay,33.33333333333333
and two days walking good,0.0
three okay,0.0
and then I had a stroke right there hospital,22.22222222222222
so I almost died but Im living,37.5
so,0.0
but but they couldnt fix it because I had surgery youknow,41.66666666666667
so,0.0
but Im okay,25.0
I didnt know but I have a I had a r hold,46.15384615384615
now now,0.0
now I have that but but s,28.57142857142857
I was I was I was,100.0
but he fixed,33.33333333333333
well useta be at the the studies and everything,55.55555555555556
so,0.0
youknow,0.0
but thats okay but what next though,37.5
I dont know,50.0
I I cant youknow I cant talk so I just shut up,57.14285714285714
here,0.0
this place is a great place,50.0
Darlene,0.0
and but but without her Im Im much better for my stroke,42.857142857142854
the doctors are wrong,50.0
every two years thats theyre wrong,37.5
Im seven years or better,16.666666666666664
Im slow but Im,33.33333333333333
oh,0.0
okay,0.0
ohgod,0.0
smack okay I was after college days I had a band,45.45454545454545
I had I had a banjo and good with this,50.0
so I I I went to a festival,62.5
it is is a Opahoma,80.0
and and twenty mvu p,0.0
they he they cant see me,71.42857142857143
so nothing,50.0
and the the,66.66666666666666
they can see me,75.0
they they thought,66.66666666666666
they didnt know that have,50.0
but it got it,50.0
and the s,33.33333333333333
so so the the stage I know that,50.0
so I loved that,50.0
juzdu,0.0
I cant saw,50.0
okay,0.0
I it I Im a artist in the banjo,70.0
a festival I got it,60.0
the whole world I guess,40.0
and I got it two times s,28.57142857142857
so,0.0
thankyou,0.0
okay,0.0
a boy kicking the ball,40.0
and the and the ball hit the window,37.5
the ball in the I think on the the ball n the ball in the window,62.5
and then he the ball on the lamp,50.0
a man sitting on the chair it the ball has got the man in the chair,56.25
and after this the man has the ball on the table s,50.0
okay,0.0
the the man,66.66666666666666
the ball the ball in the window,57.14285714285714
and he broke the bmpu,40.0
the ball glass on the window and he broke it,50.0
the ball a,66.66666666666666
hes sitting on the chair with the ball in his lap I guess,64.28571428571429
and after this the man has a hands on his the man has the ball his hands,58.82352941176471
hes looking out the window outside,57.14285714285714
he didnt know what the ball for his lap,60.0
,0.0
okay,0.0
a boy asks the woman she wants a brella,44.44444444444444
and the woman says,25.0
so the boy hes walking to the school,55.55555555555556
and the rain on the skies rained on him,55.55555555555556
so shes,33.33333333333333
heads,0.0
and hes he says,40.0
and the woman is she didnt like that,55.55555555555556
so then she hes then the woman had the the boy and her mblu,40.0
and hes going back again with the umbrebrella,44.44444444444444
okay,0.0
,0.0
I love a cat,50.0
www,0.0
okay,0.0
a a girl is trying,60.0
and her cat on the limb,50.0
and she was the the girl is crying,62.5
she had her,66.66666666666666
it is a tklu,75.0
its a its a three feels,66.66666666666666
its a its a what is it,100.0
anyway its a its a,80.0
okay,0.0
and after this a man the cat on the tree,60.0
so he the man jumped the man on the tree,50.0
and then hes sitting on the limb,50.0
and the the the man growling at her,62.5
a,100.0
and hes growling I think,50.0
so after this the the firemen were coming for letter,60.0
but maybe the man too because he is he is hes not hes not crying but hes not hes hes sad,46.15384615384615
he he doesnt like the tree,57.14285714285714
so so,0.0
yeah,0.0
okay,0.0
okay,0.0
www,0.0
okay,0.0
mhm okay,0.0
sldlu,0.0
she was a she was a kid,85.71428571428571
and she was adopted to somebody,66.66666666666666
and and she was shes not the prince or everything but shes the maid,43.75
so and they the there are two children there,33.33333333333333
theyre two girls too,20.0
and they didnt like her,50.0
so after this then they then they growed,50.0
so theyre like college days,33.33333333333333
they dont do that but theyre like eighteen maybe maybe sixteen,38.46153846153847
I dont know,50.0
but theyre eighteen or maybe seven,14.285714285714285
anyway after this they knew a ball,57.14285714285714
and so they liked this,40.0
the girls they have a they want a beautiful dress and everything,50.0
they dont they dont have that to look the the dress something,57.14285714285714
and then after this Cinderella found a beautiful dress,33.33333333333333
so didnt they didnt like the girl didnt like that,46.15384615384615
so,0.0
but youknow I didnt disperse s,28.57142857142857
and mouse shes liked then,33.33333333333333
so after this she she had a beautiful dress but the girl didnt like that,50.0
so they went to the ball anyway,42.857142857142854
they didnt do that,60.0
after this there was ill ndell Cinderella was she was with the horses and rat rats and everything,50.0
then a good witch found il Cinderella,14.285714285714285
and this says,33.33333333333333
she says,50.0
so so the good witch and her wand her and she has a beautiful dress like a princess,38.88888888888889
she beautiful lady,33.33333333333333
and the horses then he has a carriage and horses riding her to ball,35.714285714285715
and the rats or something on the horses too,44.44444444444444
but anyway,0.0
the horses carrying the ke a m m pumpkin kindof,30.0
and with children in,50.0
after this a man he saw her,71.42857142857143
so hes seeing,50.0
she says,50.0
so they like them quick,40.0
and then allofasudden it Cinder,20.0
so he,50.0
so he,50.0
its a this is the prince I think,75.0
hes not the king but,33.33333333333333
maybe he is the king,60.0
then it or be,50.0
hes a prince something,60.0
so but he has money everything,33.33333333333333
but but Cinderella says,0.0
so horses,50.0
then before this he,75.0
and then the whole thing the horse back and the rats again,25.0
and the the the carriage is gone,57.14285714285714
but she has lpzu,25.0
and she is the slippers from the ball and everything she got that,61.53846153846154
so after this the prince the woman s,50.0
she,100.0
so hes every place,40.0
the other day there the prince every the the prince maybe your door and everything,46.666666666666664
so he he knocked the door on ller Cinderella his,50.0
and so two his daughters,20.0
so his the foot and her foot,42.857142857142854
but the the daughters are,60.0
so so after this he says,50.0
and it fit her,50.0
so so he says,25.0
so then he prince he married and is see every day,36.36363636363637
after this they have nde Cinderella is now she is a queen and and the king,56.25
so theyre p theyre,33.33333333333333
and now I bet they have children now,25.0
but thats enough,25.0
well I want I like bread that I have a brown brown rice,38.46153846153847
so I get that home,40.0
and add piu,0.0
I got that,66.66666666666666
its himu,50.0
and then off of the jar,50.0
and then knife,0.0
its,100.0
after the jar and everything on on the bread the butter buttercup,58.333333333333336
strawberries are are strawberries good,40.0
and then,0.0
so so I have,25.0
and then,0.0
and then bread,0.0
and,0.0
and then you got it,40.0
okay,0.0
better,0.0
its not great but its much better,28.57142857142857
almost year near,33.33333333333333
I yeah I cut back but,33.33333333333333
I think in March is two thousand three,37.5
Im Im not sure at the close to that,54.54545454545454
,0.0
I was walking and then I went to bed,44.44444444444444
and and after this I kn,50.0
FirstnameM was saying,33.33333333333333
and I said,33.33333333333333
youknow,0.0
and after this they took the the hospital youknow the,60.0
I didnt know that,60.0
so anyway,0.0
but I can look back,40.0
but its okay now,25.0
its gone,50.0
so,0.0
say it again,33.33333333333333
oh pretty good but it was,33.33333333333333
actually without the stroke and everything its just fine,44.44444444444444
but but a bunch was bnu,33.33333333333333
I didnt know that later about five years now to much,33.33333333333333
I found Darlene l wljmsmu,20.0
great teacher,0.0
and so then then I went better with her,33.33333333333333
so kinda she ks she is my my,75.0
Im much better now xxx Darlene great teacher,11.11111111111111
well this is great teachers right here,28.57142857142857
and and Susan really good too,0.0
I dont know,50.0
I I think they asked me here homework and stuff like that,50.0
but of this I had the stage myself,62.5
thats the wrong thing but but thats thats the last time,35.714285714285715
because youknow h thats its gone,42.857142857142854
thats okay,33.33333333333333
but Im a xxx now so thats good for me,50.0
okay,0.0
okay,0.0
mkay mkay,0.0
well I I was a kid,66.66666666666666
I was sixteen,66.66666666666666
I wanna a vtrrrinu,50.0
I horses and love horses and cats and dogs,11.11111111111111
and so I went to guy I went to veteran,40.0
and he says,33.33333333333333
so I did,33.33333333333333
I I said,66.66666666666666
and after this I went klnu,50.0
and I got that four years with painting and sculpture and stuff like that,35.714285714285715
so and then after this I had the banjo and the stage for a whole life,43.75
so thats good for anyway,33.33333333333333
but I love the horses and cats,28.57142857142857
but youknow now vtrinu,0.0
so but but I didnt care,28.57142857142857
but now I care,25.0
but but now I Im okay with that that so,45.45454545454545
mhm,0.0
mhm okay,0.0
so the whole thing,25.0
a little boy was he was running around the lawn and he kicked the ball,53.333333333333336
ha,0.0
he liked that,66.66666666666666
but then the ball went a window and a home,30.0
so then he said,25.0
so the ball crashed in the window,42.857142857142854
so youd lap a man in the house,44.44444444444444
and so hes sitting on a chair and the the ball in his lap,53.333333333333336
so so hes,25.0
so then he he his hands,50.0
so look the window is,40.0
so then he look the window and he saw the boy running away,30.76923076923077
so,0.0
so thats all,50.0
okay,0.0
okay,0.0
a little boy and his mother were looking at a umbrella,45.45454545454545
and the and the the boy says,42.857142857142854
his mother says,33.33333333333333
but he says,33.33333333333333
so then he is walking to school,42.857142857142854
and then it rained,25.0
so he look at his hand,50.0
so then he then he run back home because hes raining his hair,42.857142857142854
so he was the the the the rain in his foot and the water and hes wet,55.55555555555556
so then he came back his mother,28.57142857142857
and hes hes wet,33.33333333333333
so his mother looking at him,50.0
didnt like that,50.0
but and then she put the ubrella,28.57142857142857
and then hes raining,40.0
and the rain on him is not raining on him,60.0
so hes at the school that day,50.0
mkay murmuring,0.0
okay,0.0
there was a little girl,40.0
she was riding a krsklu,60.0
and she was and then he,50.0
so shes shes way up there and she couldnt find him,35.714285714285715
and shes looking her but he cant the cat,54.54545454545454
so they call the firemen to let her for,44.44444444444444
so theyre coming the truck with this ladder for the cat,58.333333333333336
but a man,33.33333333333333
he he will look the the dog,71.42857142857143
so the the the dog was growling so and almost bite him,41.66666666666667
so the man run the tree to sit the limbs so the dog cant bite him,41.17647058823529
so he was looking this,60.0
hes looking the little girl and this cat,44.44444444444444
and so hes looking,40.0
hes,50.0
but on the right theres a bird on the tree and the bird was singing,50.0
and so thats all,40.0
useta be yeah,33.33333333333333
I guess so yeah,25.0
okay,0.0
okay,0.0
okay,0.0
www,0.0
mkay,0.0
well Cinderella was a maid at a family,50.0
this their money I guess,60.0
maybe the queen or not that but shes maybe yes,27.27272727272727
but but she had the the one had two girls,30.0
so they didnt like her,50.0
so they they they,75.0
I guess theyre money for her and her her maid for the house,57.14285714285714
so so and after this one day a man came them that that he they wanna find a ball,52.63157894736842
so they want,33.33333333333333
so the the his girls liked this,57.14285714285714
so theyre they they put makeup and everything,44.44444444444444
so and sldrln,0.0
so then he,33.33333333333333
he,100.0
so so then he,25.0
and so and then he,20.0
so he,50.0
and then the family liked this they didnt like that,45.45454545454545
so then he,33.33333333333333
so and then a goodwitch,20.0
so he put he they their they had horses,55.55555555555556
and and they they had a cedar not a box but a carriage,38.46153846153847
and so she,33.33333333333333
and a man liked her,40.0
